ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao,nome
2005,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROFA EVELINA GRECO SANTOS
2005,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROFA MARIA LOURDES TEIXEIRA
2005,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM ANTONIETA FONSECA
2005,MG,3122306,31313653,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM ANTONIETA FONSECA
2005,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROFESSOR PAULO FREIRE
2005,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROFA VENEZA G OLIVEIRA
2005,MG,3122306,31227102,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,null
2005,MG,3122306,31227099,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2005,MG,3122306,31223905,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM SIDNEY JOSE DE OLIVEIRA
2005,MG,3122306,31220051,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM PROFESSOR ODILON SANTIAGO
2005,MG,3122306,31212733,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM PE GUARITA
2005,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOAQUIM RODRIGUES
2005,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM EMILIO RIBAS
2005,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM SAO JOSE
2005,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM BENJAMIN CONSTANT
2005,MG,3122306,31037320,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM BENJAMIN CONSTANT
2005,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM ANTONIO PIO DA SILVA
2005,MG,3122306,31037290,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM SAO GERALDO
2005,MG,3122306,31037222,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,CENTRO TECNICO PEDAGOGICO - CETEPE
2005,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE DO BAIRRO BELO VALE
2005,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE SAO VICENTE
2005,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROF DARCY RIBEIRO
2005,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2005,MG,3122306,31033219,estadual,fundamental,finais (6-9),null,null,null,null,null,null,null,EE JOVELINO RABELO
2005,MG,3122306,31033189,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE HALIM SOUKI
2005,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE ROSA VAZ DE ARAUJO
2005,MG,3122306,31033057,estadual,fundamental,finais (6-9),null,null,null,null,null,null,null,EE ROSA VAZ DE ARAUJO
